amount,hour,day_of_week,is_weekend,distance_km,device_age_days,account_age_days,transactions_last_24h,avg_amount_30d,failed_attempts_24h,is_new_device,is_new_location,merchant_risk,amount_to_avg,night_transaction,velocity_risk,failed_attempt_risk,channel_WEB,channel_MOBILE,channel_POS
10742.03,3,6,1,28.28,1451,942,4,1819.23,0,0,0,0.31,5.901468495739549,1,0.4,0.0,0,0,1
1868.1,8,0,0,9.89,1332,353,5,1311.57,0,0,0,0.256,1.4232383796673702,0,0.5,0.0,0,1,0
2697.6,16,5,1,7.1,157,1882,1,1210.5,0,0,0,0.106,2.226661163846471,0,0.1,0.0,0,0,1
1017.53,13,1,0,2.06,535,1727,2,4472.8,0,0,0,0.226,0.2274419956189369,0,0.2,0.0,0,0,1
2440.86,9,2,0,58.56,1349,1645,5,439.63,0,0,0,0.318,5.539477566212015,0,0.5,0.0,0,1,0
1466.79,22,2,0,50.25,1443,1434,4,1646.29,0,0,0,0.204,0.8904260937661249,0,0.4,0.0,0,1,0
3316.19,10,4,0,38.98,466,50,4,1752.54,1,0,0,0.074,1.8911402078082051,0,0.4,0.2,0,0,1
3520.18,9,1,0,71.09,10,1551,4,6268.76,2,0,1,0.305,0.5614537079569234,0,0.4,0.4,1,0,0
915.78,9,4,0,5.33,625,463,1,1199.73,0,0,0,0.495,0.762686032663463,0,0.1,0.0,1,0,0
2772.33,22,4,0,19.52,517,575,4,287.6,0,0,0,0.124,9.606133056133055,0,0.4,0.0,0,1,0
3482.23,10,0,0,17.63,1184,1396,3,970.79,0,0,0,0.412,3.5833153253274888,0,0.3,0.0,1,0,0
10506.85,12,5,1,40.92,970,1176,7,637.85,0,0,0,0.11,16.446505439461532,0,0.7,0.0,0,1,0
1928.25,19,1,0,37.55,246,2091,6,861.38,0,0,0,0.667,2.235963264454185,0,0.6,0.0,0,0,1
9063.02,6,5,1,27.71,1405,411,4,990.47,2,0,0,0.258,9.140992667453377,0,0.4,0.4,1,0,0
683.7,18,5,1,39.48,1372,1367,2,649.38,0,0,1,0.179,1.0512315876871983,0,0.2,0.0,0,0,1
219.01,6,5,1,3.39,700,1888,2,999.33,1,0,1,0.278,0.218937750542321,0,0.2,0.2,0,1,0
1546.93,11,4,0,46.97,1123,217,2,1970.49,1,0,0,0.114,0.7846501884361574,0,0.2,0.2,0,0,1
1673.89,13,2,0,36.86,638,1302,1,2297.08,0,0,0,0.322,0.728386305089466,0,0.1,0.0,1,0,0
2926.86,9,2,0,53.76,928,1781,3,1255.55,1,0,0,0.404,2.329282559388803,0,0.3,0.2,0,1,0
1912.19,2,2,0,25.92,912,91,7,1202.66,0,0,0,0.096,1.5886462954654967,1,0.7,0.0,1,0,0
2778.72,17,4,0,14.14,1163,2463,2,1372.92,1,0,0,0.08,2.0224758355653893,0,0.2,0.2,0,0,1
1903.46,9,2,0,22.32,66,543,5,830.8,0,0,0,0.181,2.288362587160375,0,0.5,0.0,1,0,0
1398.1,7,3,0,6.46,289,91,1,928.4,0,0,0,0.699,1.504303851947493,0,0.1,0.0,0,1,0
4360.51,4,6,1,24.29,609,512,3,1704.7,1,0,0,0.105,2.5564343084950463,1,0.3,0.2,0,1,0
1594.62,9,6,1,44.5,657,1292,0,438.21,0,0,0,0.553,3.630655039730425,0,0.0,0.0,0,1,0
2690.4,19,6,1,25.29,1201,1512,7,1051.48,1,0,0,0.085,2.5562480997263606,0,0.7,0.2,0,0,1
2510.8,10,2,0,0.66,132,743,0,1375.14,0,0,1,0.363,1.8245236676500938,0,0.0,0.0,0,1,0
882.34,13,4,0,34.54,1252,1785,3,1650.86,0,1,0,0.606,0.5341493831196349,0,0.3,0.0,1,0,0
388.9,2,2,0,46.97,1084,1579,3,617.82,1,0,0,0.48,0.6284541546814905,1,0.3,0.2,1,0,0
3851.58,4,1,0,11.29,1436,2432,1,1639.2,1,0,0,0.395,2.3482380197536883,1,0.1,0.2,0,0,1
1045.33,9,6,1,12.32,1103,1718,4,729.83,0,0,0,0.416,1.430332635496627,0,0.4,0.0,0,0,1
1386.79,10,1,0,81.21,272,618,0,291.18,0,0,0,0.398,4.746354986652063,0,0.0,0.0,1,0,0
1337.38,3,4,0,14.98,1168,251,6,6986.54,0,0,0,0.421,0.19139496875867618,1,0.6,0.0,0,1,0
1451.52,15,1,0,28.46,381,1462,5,686.56,1,0,1,0.07,2.111117575193438,0,0.5,0.2,1,0,0
1501.4,22,6,1,3.48,463,1064,3,2222.98,0,0,0,0.554,0.6750959990647398,0,0.3,0.0,0,1,0
1109.34,20,6,1,3.85,1081,888,6,1013.96,1,0,0,0.178,1.0929888862615273,0,0.6,0.2,0,0,1
1838.7,14,6,1,13.8,1499,2195,4,4170.38,0,0,0,0.304,0.4407893790544136,0,0.4,0.0,0,0,1
8021.14,19,1,0,52.18,1197,2409,1,761.45,0,0,0,0.024,10.5202177191947,0,0.1,0.0,0,1,0
1850.38,6,0,0,58.72,1117,318,2,1195.02,0,0,0,0.119,1.547114596745874,0,0.2,0.0,1,0,0
1681.02,23,6,1,31.55,454,1924,4,437.69,0,0,0,0.071,3.8319086370785747,1,0.4,0.0,1,0,0
3997.92,18,4,0,12.91,277,1333,1,830.75,0,0,0,0.092,4.8066366095581605,0,0.1,0.0,0,0,1
5892.42,14,5,1,72.75,416,1785,3,2078.39,1,1,0,0.216,2.8337252752009006,0,0.3,0.2,0,0,1
1902.45,10,6,1,6.06,183,1289,3,2573.29,1,0,0,0.388,0.7390193024095965,0,0.3,0.2,0,0,1
4539.23,8,3,0,0.77,1330,1962,1,2506.87,0,1,0,0.377,1.8099941384521525,0,0.1,0.0,1,0,0
1347.35,23,4,0,11.01,1053,2237,3,1786.72,0,0,1,0.124,0.7536694784418141,1,0.3,0.0,0,1,0
1339.7,8,4,0,35.25,1357,1636,1,1643.06,0,0,1,0.187,0.814872936510833,0,0.1,0.0,0,0,1
1837.48,17,6,1,13.01,145,1419,1,1346.76,0,0,0,0.144,1.363358461447142,0,0.1,0.0,0,1,0
5774.82,9,5,1,10.47,216,213,1,5619.37,0,1,0,0.12,1.0274803971980493,0,0.1,0.0,0,0,1
6113.87,7,6,1,4.95,1149,771,2,586.07,2,0,0,0.366,10.4142095491168,0,0.2,0.4,0,1,0
5908.47,19,0,0,5.34,1183,1276,1,3081.38,0,0,0,0.116,1.916853210830592,0,0.1,0.0,1,0,0
1317.58,11,1,0,43.81,328,2302,2,947.83,0,0,0,0.161,1.388636531306978,0,0.2,0.0,0,0,1
7061.19,17,0,0,36.3,1143,1484,3,1883.63,0,1,0,0.112,3.746724821317712,0,0.3,0.0,0,0,1
216.7,20,3,0,14.26,675,780,3,4774.5,0,0,0,0.242,0.04537744738770809,0,0.3,0.0,1,0,0
1254.33,4,0,0,73.66,782,734,2,1497.14,0,1,0,0.247,0.8372582001682085,1,0.2,0.0,0,0,1
1002.14,6,6,1,50.62,85,559,1,1334.87,0,0,0,0.333,0.7501777867606878,0,0.1,0.0,0,1,0
825.75,15,3,0,36.34,1193,1379,4,1062.62,0,0,0,0.31,0.7763580978168896,0,0.4,0.0,0,0,1
2783.95,6,4,0,41.11,1288,2374,9,1921.43,1,0,0,0.17,1.4481411546844356,0,0.9,0.2,1,0,0
962.55,17,0,0,6.14,205,2141,5,1802.58,1,0,0,0.073,0.533688552767274,0,0.5,0.2,0,1,0
1170.6,12,3,0,5.13,1205,1881,5,1560.89,0,0,0,0.179,0.7494765956629467,0,0.5,0.0,1,0,0
3825.12,22,1,0,10.85,195,571,1,1238.11,0,0,0,0.207,3.0869898556221806,0,0.1,0.0,1,0,0
1974.19,13,4,0,9.35,9,811,4,1731.91,0,0,0,0.518,1.1392340052282,0,0.4,0.0,0,0,1
4462.09,3,3,0,27.73,92,136,2,791.98,1,0,0,0.198,5.626989331382885,1,0.2,0.2,0,0,1
923.46,13,3,0,30.47,1194,942,3,10342.22,0,0,0,0.289,0.08928167437219744,0,0.3,0.0,0,1,0
2328.97,22,0,0,32.83,893,2383,5,5135.48,0,0,0,0.305,0.45341751549699405,0,0.5,0.0,1,0,0
7152.06,3,2,0,54.68,571,559,3,3442.77,1,0,0,0.115,2.0768111691547344,1,0.3,0.2,1,0,0
3371.3,18,3,0,43.6,1318,691,7,1478.92,0,0,0,0.304,2.278028542083356,0,0.7,0.0,1,0,0
2327.71,19,6,1,79.41,1486,1568,4,840.33,0,0,0,0.044,2.766702720692237,0,0.4,0.0,0,1,0
2132.71,8,3,0,11.5,437,1974,1,1457.59,0,0,0,0.168,1.4621723719482516,0,0.1,0.0,1,0,0
17747.2,15,0,0,43.86,188,2039,6,1393.31,1,0,0,0.469,12.728302888166908,0,0.6,0.2,0,0,1
930.25,3,2,0,44.84,190,196,2,1818.06,1,0,0,0.11,0.511390498389278,1,0.2,0.2,0,1,0
1301.14,14,4,0,21.65,333,2478,1,528.54,2,0,0,0.054,2.457113721343053,0,0.1,0.4,0,0,1
761.72,7,0,0,11.68,107,1490,6,448.22,0,0,0,0.18,1.6956502381906415,0,0.6,0.0,0,1,0
1307.76,6,1,0,27.54,770,1116,4,1047.05,0,0,0,0.31,1.2478030628309718,0,0.4,0.0,0,0,1
4957.73,15,3,0,10.1,991,1943,3,927.9,0,0,0,0.381,5.337205296587361,0,0.3,0.0,1,0,0
5006.18,23,3,0,6.28,620,1786,3,2290.65,0,0,1,0.691,2.1845307965876115,1,0.3,0.0,0,0,1
13046.9,17,5,1,42.13,496,628,3,4247.86,0,0,0,0.349,3.0706824889499775,0,0.3,0.0,0,0,1
4936.93,8,0,0,21.97,371,869,3,1992.52,1,0,0,0.367,2.4764888237890768,0,0.3,0.2,0,1,0
2057.62,0,4,0,55.69,887,116,2,3089.98,0,0,0,0.235,0.6656853166309714,1,0.2,0.0,1,0,0
849.69,7,6,1,7.49,1396,1869,4,1939.76,0,0,0,0.05,0.4378130217028381,0,0.4,0.0,0,1,0
795.75,8,5,1,46.92,630,838,1,469.04,0,0,1,0.631,1.6929410262956344,0,0.1,0.0,0,1,0
4763.29,21,1,0,20.72,402,1448,0,929.42,0,0,1,0.101,5.119505169708304,0,0.0,0.0,1,0,0
1167.03,7,0,0,60.67,603,1756,3,2161.68,1,0,0,0.763,0.5396221354985481,0,0.3,0.2,0,1,0
660.37,1,2,0,7.58,1313,1561,2,922.8,1,0,0,0.102,0.7148408746481922,1,0.2,0.2,1,0,0
3194.1,20,6,1,86.35,181,858,4,717.8,1,0,0,0.437,4.443656093489149,0,0.4,0.2,0,0,1
1687.51,11,0,0,24.34,216,92,3,1240.21,0,0,0,0.41,1.3595684855906736,0,0.3,0.0,1,0,0
3888.43,1,5,1,34.66,173,1332,4,971.66,1,0,0,0.556,3.9977278802459235,1,0.4,0.2,0,0,1
877.14,8,5,1,36.58,1474,1306,2,4543.61,0,0,0,0.208,0.19300666063754646,0,0.2,0.0,1,0,0
1796.79,19,6,1,13.96,40,1119,4,1877.75,0,0,0,0.357,0.956375249500998,0,0.4,0.0,0,1,0
6477.51,3,3,0,32.01,1159,2099,1,3376.7,0,0,0,0.224,1.91772803979039,1,0.1,0.0,1,0,0
650.44,18,2,0,37.22,1315,2019,5,1968.72,0,0,0,0.055,0.3302195235871089,0,0.5,0.0,0,1,0
19212.64,19,2,0,41.98,1153,548,1,1344.46,0,0,0,0.14,14.279606974566319,0,0.1,0.0,1,0,0
3707.44,7,1,0,38.33,504,2332,2,1563.09,1,0,1,0.18,2.3703495323159154,0,0.2,0.2,1,0,0
443.18,5,6,1,5.49,1080,2394,3,1107.75,1,0,0,0.194,0.39971138669673056,1,0.3,0.2,0,1,0
650.62,3,2,0,31.07,197,1893,1,1474.8,1,1,0,0.454,0.4408591950128744,1,0.1,0.2,0,0,1
1868.7,11,0,0,39.39,1461,854,3,2735.65,1,0,0,0.517,0.6828421610363035,0,0.3,0.2,1,0,0
2660.18,19,1,0,26.28,1422,315,3,999.15,0,0,0,0.486,2.659781032845073,0,0.3,0.0,0,1,0
13840.1,19,4,0,37.73,349,430,2,376.02,0,0,0,0.207,36.70919314625219,0,0.2,0.0,0,1,0
3365.53,0,6,1,44.53,480,2420,3,1602.5,0,0,0,0.205,2.098864982850016,1,0.3,0.0,0,0,1
12733.15,2,5,1,19.02,1006,1356,6,1846.66,1,0,0,0.375,6.89150060075988,1,0.6,0.2,1,0,0
1126.31,16,4,0,22.3,300,199,1,1350.45,0,0,0,0.106,0.8334085611750341,0,0.1,0.0,0,0,1
2395.11,16,3,0,69.37,281,1697,3,528.43,0,0,0,0.336,4.523940842037664,0,0.3,0.0,0,1,0
1271.31,19,2,0,20.82,800,1930,2,2631.93,1,0,1,0.39,0.4828499048588455,0,0.2,0.2,0,1,0
1621.29,1,5,1,83.64,1433,251,2,2248.14,0,0,0,0.607,0.7208488577856426,1,0.2,0.0,1,0,0
1909.04,12,1,0,5.65,169,1618,2,1724.4,0,0,0,0.276,1.1064332908311116,0,0.2,0.0,1,0,0
844.39,0,3,0,12.59,599,319,3,584.76,0,1,1,0.253,1.4415289538377491,1,0.3,0.0,0,0,1
930.85,11,4,0,59.99,226,1014,5,3359.69,0,0,0,0.36,0.27698181028300733,0,0.5,0.0,0,1,0
1864.4,1,6,1,0.86,82,2346,2,671.85,0,0,1,0.46,2.770899903396002,1,0.2,0.0,0,0,1
425.02,18,6,1,17.82,683,1170,0,792.49,1,0,0,0.428,0.5356337193915487,0,0.0,0.2,0,0,1
587.02,21,6,1,29.01,580,77,9,2769.63,1,0,0,0.173,0.21187239003403557,0,0.9,0.2,1,0,0
1978.51,6,4,0,46.24,144,1020,8,1053.58,0,0,0,0.204,1.8761118170266837,0,0.8,0.0,0,0,1
781.2,7,4,0,23.36,1201,1826,5,1237.86,0,0,0,0.107,0.6305797265227711,0,0.5,0.0,0,1,0
2886.37,18,0,0,39.64,735,356,2,837.17,0,1,0,0.047,3.443657014686758,0,0.2,0.0,1,0,0
386.48,11,5,1,32.37,1161,600,8,3575.26,1,0,0,0.325,0.10806820533182711,0,0.8,0.2,0,1,0
2632.5,14,0,0,19.94,1122,1386,2,6177.65,0,0,0,0.076,0.42606394600762304,0,0.2,0.0,0,0,1
3334.66,9,0,0,24.42,499,1436,2,3179.18,0,0,0,0.326,1.0485758667748366,0,0.2,0.0,0,1,0
4332.35,23,5,1,6.04,1461,176,4,2044.3,0,0,1,0.384,2.1181978193907987,1,0.4,0.0,1,0,0
1196.33,7,2,0,16.04,221,2241,1,1183.05,0,0,0,0.317,1.0103711836493392,0,0.1,0.0,0,1,0
3328.47,15,2,0,11.06,106,1623,1,2709.36,0,0,0,0.495,1.2280545757759116,0,0.1,0.0,1,0,0
1872.88,4,5,1,10.83,1181,1761,3,1846.72,1,0,0,0.161,1.0136167817634707,1,0.3,0.2,0,0,1
406.21,23,6,1,23.79,48,560,4,3117.21,0,0,1,0.131,0.1302702512018113,1,0.4,0.0,0,0,1
796.33,10,0,0,15.66,563,1674,2,1864.91,0,0,0,0.363,0.42677835479739107,0,0.2,0.0,0,0,1
1044.15,4,2,0,4.96,734,1651,1,468.41,1,0,0,0.583,2.2243880616092544,1,0.1,0.2,0,0,1
3186.72,23,2,0,2.41,302,828,1,4318.58,0,1,0,0.407,0.7377383912324809,1,0.1,0.0,0,1,0
6293.57,15,5,1,27.27,352,2316,1,1702.76,0,0,0,0.138,3.6939298962295157,0,0.1,0.0,1,0,0
10082.81,13,0,0,44.91,970,802,5,2965.33,1,0,0,0.511,3.399085738943408,0,0.5,0.2,0,0,1
1923.66,15,3,0,48.69,1225,585,3,686.71,0,0,0,0.351,2.797196492707682,0,0.3,0.0,0,1,0
1448.46,10,3,0,26.39,1177,899,3,2975.47,0,0,0,0.13,0.48663685506657217,0,0.3,0.0,0,1,0
1487.88,19,6,1,31.86,311,452,1,1222.0,1,0,0,0.084,1.2165821749795585,0,0.1,0.2,0,0,1
1374.64,17,2,0,38.75,927,1442,5,2147.62,0,0,0,0.329,0.6397780901229627,0,0.5,0.0,0,0,1
1878.76,0,1,0,10.05,482,1527,6,3147.34,1,0,0,0.37,0.5967462218184821,1,0.6,0.2,0,0,1
1079.75,8,6,1,52.16,875,267,3,2214.15,0,1,0,0.416,0.48743877389793017,0,0.3,0.0,0,1,0
4039.85,1,1,0,35.61,808,342,0,526.92,1,0,0,0.466,7.6523905137142,1,0.0,0.2,0,1,0
2542.19,15,5,1,12.65,404,2405,1,941.99,3,0,0,0.235,2.695882246895513,0,0.1,0.6,0,1,0
1584.05,7,3,0,43.95,947,2281,3,638.72,0,0,0,0.071,2.476161445632464,0,0.3,0.0,0,0,1
915.61,1,1,0,9.29,1053,2128,2,1552.82,2,0,0,0.123,0.5892638786989485,1,0.2,0.4,1,0,0
962.99,18,5,1,10.4,1426,769,4,2950.63,0,0,0,0.79,0.3262570173090801,0,0.4,0.0,0,1,0
1315.53,22,1,0,1.1,323,1291,1,890.17,0,0,0,0.436,1.4761829953880854,0,0.1,0.0,0,1,0
2135.25,5,2,0,30.03,243,1139,3,2143.18,1,0,0,0.202,0.9958352377132518,1,0.3,0.2,0,1,0
11272.5,20,4,0,3.74,1301,594,2,439.37,0,0,0,0.175,25.597792765174738,0,0.2,0.0,0,0,1
752.84,8,2,0,65.21,472,448,4,1859.6,2,0,0,0.217,0.4046221648930453,0,0.4,0.4,0,0,1
4012.61,13,0,0,55.38,1139,1106,7,910.63,1,0,0,0.39,4.4015773943376155,0,0.7,0.2,0,0,1
2129.63,23,0,0,86.63,534,1871,6,1799.77,0,0,0,0.305,1.1826218784186766,1,0.6,0.0,1,0,0
1389.54,15,5,1,65.56,561,1451,0,2140.64,1,1,0,0.504,0.6488205300610748,0,0.0,0.2,0,0,1
2903.07,10,1,0,12.27,896,2308,3,1231.7,0,0,0,0.126,2.355049890484303,0,0.3,0.0,0,1,0
1367.97,23,5,1,22.34,1370,1340,3,3163.23,1,0,0,0.57,0.4323231876317461,1,0.3,0.2,0,0,1
2288.8,19,2,0,10.09,782,1676,3,1220.36,1,0,0,0.389,1.8739765507303336,0,0.3,0.2,1,0,0
2395.26,10,2,0,3.65,1433,1555,3,2130.2,1,0,0,0.308,1.1239020270270272,0,0.3,0.2,1,0,0
409.11,19,6,1,11.13,313,1648,3,478.71,0,0,0,0.612,0.8528277500990182,0,0.3,0.0,0,1,0
13692.93,13,4,0,101.42,1245,908,0,907.14,0,0,0,0.132,15.07799458233312,0,0.0,0.0,0,1,0
454.47,10,2,0,14.64,1207,1505,4,2098.15,0,0,0,0.292,0.21650191744277447,0,0.4,0.0,1,0,0
712.43,5,5,1,22.01,1264,2282,0,775.74,0,0,0,0.299,0.9172052424234621,1,0.0,0.0,0,1,0
1170.98,16,1,0,14.16,1352,1122,2,930.97,0,0,0,0.602,1.2564567528997714,0,0.2,0.0,0,0,1
2584.6,3,6,1,21.25,233,2340,0,9079.56,0,0,0,0.243,0.284630022817976,1,0.0,0.0,0,0,1
2675.65,0,4,0,45.35,199,954,2,1687.52,0,0,0,0.188,1.584612560111814,1,0.2,0.0,0,0,1
8215.77,20,4,0,35.84,572,395,2,1793.6,0,0,0,0.327,4.578050819124039,0,0.2,0.0,0,0,1
3669.12,4,5,1,39.56,441,247,3,1793.39,0,0,1,0.025,2.044772875461856,1,0.3,0.0,0,0,1
555.28,23,6,1,65.6,620,1044,2,1145.52,0,0,0,0.345,0.4843177615741548,1,0.2,0.0,0,0,1
358.29,9,1,0,34.86,682,1524,2,1626.29,0,0,0,0.31,0.22017587522814006,0,0.2,0.0,0,1,0
1281.14,23,2,0,47.56,122,362,0,2194.79,0,0,0,0.224,0.5834528802845446,1,0.0,0.0,0,1,0
876.24,2,6,1,46.01,638,1278,0,330.74,0,0,0,0.293,2.6413456321215407,1,0.0,0.0,0,0,1
1213.18,15,2,0,35.77,722,1900,1,889.1,1,0,0,0.136,1.362970452758117,0,0.1,0.2,0,1,0
911.87,6,4,0,11.69,330,194,4,1759.79,1,1,0,0.235,0.5178754990657602,0,0.4,0.2,0,0,1
2135.66,3,3,0,69.92,439,1014,3,1377.52,0,1,0,0.573,1.5492412152163189,1,0.3,0.0,0,0,1
10888.26,11,0,0,53.83,1199,171,5,1143.5,0,0,0,0.07,9.513551769331587,0,0.5,0.0,0,1,0
281.76,22,2,0,2.26,458,860,2,2464.37,2,0,0,0.492,0.11428710497815744,0,0.2,0.4,1,0,0
3082.58,16,5,1,74.85,1254,1648,5,1124.47,0,0,0,0.556,2.738926848338916,0,0.5,0.0,0,1,0
3246.99,0,5,1,2.34,1143,1010,3,1205.12,0,0,0,0.117,2.6920953138991144,1,0.3,0.0,1,0,0
450.06,1,4,0,37.22,1359,1347,7,864.02,0,0,0,0.433,0.5202885482416592,1,0.7,0.0,0,1,0
860.35,2,3,0,59.11,415,931,0,5837.21,0,0,0,0.098,0.14736537397592755,1,0.0,0.0,0,0,1
6672.58,22,5,1,28.15,971,665,4,645.98,0,1,1,0.195,10.313425453646172,0,0.4,0.0,1,0,0
1182.91,1,5,1,17.71,1225,1538,3,1710.25,1,0,0,0.072,0.691254930606282,1,0.3,0.2,0,1,0
2401.33,4,1,0,13.91,123,1267,4,2131.08,0,0,0,0.322,1.1262851300138832,1,0.4,0.0,0,1,0
1982.04,0,1,0,33.71,1266,2332,1,1098.65,1,0,1,0.29,1.8024280452871366,1,0.1,0.2,0,1,0
1535.17,13,5,1,69.27,1044,2097,2,1429.35,1,0,1,0.516,1.0732827629601147,0,0.2,0.2,1,0,0
2168.77,19,6,1,1.96,492,602,3,1337.88,0,0,0,0.249,1.619838969885277,0,0.3,0.0,0,1,0
1583.29,12,2,0,31.66,823,2381,2,2566.25,0,0,0,0.11,0.6167260687506086,0,0.2,0.0,0,0,1
7317.84,16,0,0,10.97,560,2422,2,2573.59,0,0,0,0.417,2.8423321771621888,0,0.2,0.0,0,0,1
246.7,13,0,0,24.83,3,411,0,950.81,1,1,0,0.391,0.259190384635589,0,0.0,0.2,1,0,0
1298.55,10,1,0,3.08,727,923,3,1877.45,0,0,0,0.262,0.6912880300247544,0,0.3,0.0,0,0,1
130.22,17,2,0,6.78,501,991,6,780.85,0,0,0,0.065,0.16655368676856175,0,0.6,0.0,0,1,0
495.08,16,0,0,56.81,1403,790,0,642.61,0,0,0,0.127,0.7692235981417318,0,0.0,0.0,0,1,0
849.21,2,2,0,33.46,1357,1670,2,851.5,1,0,0,0.36,0.9961407624633432,1,0.2,0.2,0,0,1
2768.52,14,3,0,82.82,950,1512,0,2203.92,0,0,1,0.067,1.25561018086824,0,0.0,0.0,0,1,0
2246.58,15,0,0,57.56,1028,2218,3,996.75,0,0,0,0.154,2.2516462039589076,0,0.3,0.0,0,1,0
582.15,15,2,0,75.47,295,188,3,1493.26,0,0,0,0.278,0.38959083425909813,0,0.3,0.0,1,0,0
508.34,12,3,0,72.84,260,1148,2,2407.94,1,0,0,0.143,0.21102227535762616,0,0.2,0.2,0,1,0
2524.09,2,6,1,44.12,464,1840,3,667.02,0,0,0,0.139,3.778464716625251,1,0.3,0.0,0,1,0
680.08,3,3,0,18.24,1444,218,1,1143.25,0,1,0,0.19,0.5943456412497269,1,0.1,0.0,1,0,0
579.52,11,4,0,15.41,248,2447,2,2686.23,1,0,0,0.232,0.215657014844282,0,0.2,0.2,0,0,1
683.99,18,4,0,23.91,1048,1941,5,1791.59,0,0,0,0.572,0.38156522127201425,0,0.5,0.0,1,0,0
1040.57,23,5,1,21.41,712,1264,3,1649.6,1,0,0,0.247,0.6304192414879438,1,0.3,0.2,0,0,1
22502.9,4,2,0,8.25,936,811,1,1258.47,0,0,0,0.421,17.866959911708893,1,0.1,0.0,1,0,0
1381.11,0,5,1,2.11,1035,615,2,3019.31,1,0,0,0.168,0.4572742533051243,1,0.2,0.2,1,0,0
3243.07,0,3,0,51.21,1017,2121,4,2300.4,0,1,0,0.169,1.409172677500652,1,0.4,0.0,1,0,0
1172.62,8,2,0,6.05,1343,1334,1,2286.36,0,0,0,0.133,0.5126521404588695,0,0.1,0.0,0,0,1
3412.77,22,0,0,80.22,882,649,2,1358.92,1,0,0,0.069,2.5095373257250424,0,0.2,0.2,0,1,0
701.29,23,6,1,9.73,1290,1583,5,2453.57,0,0,0,0.283,0.2857078836619041,1,0.5,0.0,1,0,0
1389.78,1,4,0,8.34,1424,987,4,844.53,0,0,0,0.497,1.6436791125093138,1,0.4,0.0,0,0,1
1017.2,13,4,0,15.69,1102,925,0,1669.65,1,0,1,0.299,0.6088648130966989,0,0.0,0.2,1,0,0
414.9,3,2,0,37.47,571,1161,2,711.62,0,0,0,0.256,0.582217731750442,1,0.2,0.0,0,1,0
2954.63,12,4,0,13.37,540,2211,2,3121.59,1,0,1,0.081,0.9462113181685716,0,0.2,0.2,0,1,0
1586.43,12,3,0,69.46,464,1159,1,4416.61,1,0,0,0.495,0.35911499657054385,0,0.1,0.2,0,0,1
268.69,4,6,1,33.81,1459,30,1,1842.05,0,1,0,0.099,0.14578551856976207,1,0.1,0.0,0,0,1
1983.58,3,4,0,25.78,1337,1020,3,1600.11,0,0,0,0.293,1.2388780283678198,1,0.3,0.0,0,0,1
908.09,1,3,0,24.76,906,1276,1,1023.49,0,0,0,0.342,0.8863824927524915,1,0.1,0.0,0,1,0
310.23,14,3,0,26.11,1392,1515,3,2406.81,0,0,0,0.458,0.12884322267953038,0,0.3,0.0,1,0,0
2612.69,14,0,0,15.42,450,1510,0,2357.55,1,1,1,0.086,1.1077526446333552,0,0.0,0.2,0,0,1
7879.5,2,3,0,54.24,201,1347,4,3345.92,1,0,0,0.066,2.354254060449607,1,0.4,0.2,1,0,0
8527.36,1,6,1,7.18,25,1911,7,927.58,0,1,0,0.427,9.18322600099076,1,0.7,0.0,1,0,0
761.63,9,1,0,5.13,988,742,1,914.71,0,0,0,0.576,0.8317371220146116,0,0.1,0.0,0,0,1
227.9,2,1,0,31.27,123,1713,0,4269.76,0,0,0,0.192,0.053362867498993154,1,0.0,0.0,0,1,0
350.95,6,0,0,16.22,625,153,1,1027.32,0,0,0,0.513,0.3412848140656605,0,0.1,0.0,1,0,0
387.57,5,2,0,41.17,550,1189,2,2515.96,0,1,0,0.118,0.1539833767719789,1,0.2,0.0,0,1,0
5247.2,17,0,0,17.02,1466,319,3,2242.98,1,0,0,0.133,2.3383452615442204,0,0.3,0.2,0,1,0
866.66,4,0,0,64.73,1278,1106,3,2488.08,0,0,0,0.294,0.34818487151879407,1,0.3,0.0,0,1,0
575.77,3,2,0,9.75,279,1534,2,3283.87,0,0,0,0.326,0.175279387007705,1,0.2,0.0,0,1,0
2706.36,21,0,0,76.83,1479,348,0,7747.42,0,0,0,0.189,0.349278949772986,0,0.0,0.0,0,1,0
1891.86,1,4,0,41.44,87,1955,6,2181.44,0,0,0,0.371,0.8668554461978335,1,0.6,0.0,0,0,1
396.46,21,4,0,57.0,872,2119,3,690.34,0,0,1,0.137,0.5734660225070153,0,0.3,0.0,0,0,1
856.9,11,1,0,23.35,848,499,7,1250.07,0,1,0,0.335,0.6849336967555772,0,0.7,0.0,0,1,0
964.69,9,1,0,47.05,760,1064,1,1569.97,0,0,0,0.243,0.6140728339815528,0,0.1,0.0,0,0,1
19843.32,18,3,0,24.62,161,1685,0,878.28,2,0,0,0.38,22.56769174779365,0,0.0,0.4,0,1,0
1467.87,9,1,0,17.76,4,1192,0,3078.26,1,0,0,0.193,0.47669569961614144,0,0.0,0.2,1,0,0
1318.12,11,5,1,16.44,483,130,3,1481.55,1,0,0,0.162,0.889089744022124,0,0.3,0.2,1,0,0
664.43,0,4,0,29.9,1194,1697,2,1063.71,0,0,0,0.061,0.6240478627983206,1,0.2,0.0,0,1,0
7326.85,2,4,0,62.71,540,1883,4,2061.33,1,0,0,0.313,3.5527049502262007,1,0.4,0.2,1,0,0
