transaction_id,customer_id,amount,hour,day_of_week,is_weekend,distance_km,device_age_days,account_age_days,transactions_last_24h,avg_amount_30d,failed_attempts_24h,is_new_device,is_new_location,merchant_risk,channel,fraud
TX0023918,13829,6391.48,3,4,0,39.18,837,542,2,897.0,1,0,0,0.037,WEB,1
TX0023919,12160,7763.38,19,4,0,18.58,599,873,3,1699.45,0,0,0,0.237,WEB,1
TX0023920,11038,8970.29,17,4,0,2.29,470,1386,3,2810.84,1,0,0,0.188,POS,0
TX0023921,10224,433.17,21,2,0,16.81,824,1330,1,1550.87,0,1,0,0.074,POS,0
TX0023922,12444,2691.43,23,5,1,6.82,1237,1505,2,669.28,0,0,0,0.031,POS,0
TX0023923,11993,371.72,6,3,0,49.82,83,2327,3,4572.1,0,0,0,0.246,WEB,0
TX0023924,10889,6614.32,19,6,1,4.76,55,2449,3,561.67,0,1,1,0.143,MOBILE,1
TX0023925,10116,7625.96,23,2,0,28.06,1267,1243,5,1347.17,0,0,0,0.396,MOBILE,1
TX0023926,13768,4786.68,0,5,1,14.45,571,1686,7,3579.83,2,0,0,0.189,WEB,0
TX0023927,13896,1177.26,15,3,0,88.29,1344,478,8,2091.84,0,0,0,0.086,POS,0
TX0023928,11229,3101.96,19,1,0,22.58,315,1519,3,701.72,0,0,0,0.409,POS,0
TX0023929,12468,1036.18,2,0,0,12.0,794,234,5,1541.76,0,0,1,0.224,WEB,0
TX0023930,11266,1824.96,0,0,0,26.42,729,1458,6,1139.75,4,0,0,0.18,WEB,0
TX0023931,12044,1641.45,7,3,0,42.44,71,2334,3,1029.21,0,0,0,0.505,MOBILE,0
TX0023932,10546,244.01,3,3,0,0.89,413,610,2,2176.48,1,0,0,0.342,MOBILE,0
TX0023933,14731,801.14,4,4,0,63.15,1496,1000,2,3049.93,0,0,0,0.07,WEB,0
TX0023934,13603,17437.9,5,1,0,38.65,532,833,4,1224.48,0,0,0,0.314,WEB,1
TX0023935,14505,1650.53,5,1,0,3.09,355,1077,1,861.57,0,0,0,0.034,WEB,0
TX0023936,11479,2112.8,11,4,0,18.73,120,418,3,6677.98,0,0,0,0.209,POS,0
TX0023937,14364,1784.46,22,4,0,52.27,1484,2435,8,3280.76,1,0,0,0.216,WEB,0
TX0023938,12591,1193.94,20,1,0,67.44,188,2459,4,1516.85,0,0,0,0.243,POS,0
TX0023939,10990,1866.18,2,4,0,66.61,85,1614,3,1297.92,0,0,1,0.449,MOBILE,0
TX0023940,11661,1198.15,19,1,0,23.64,390,2465,4,1338.29,0,0,0,0.042,MOBILE,0
TX0023941,14057,183.57,18,2,0,57.66,41,1191,2,6458.1,0,0,0,0.078,POS,0
TX0023942,13873,3951.18,8,0,0,41.3,1018,2178,2,2842.42,0,0,0,0.296,POS,0
TX0023943,13601,9030.94,9,0,0,22.57,1342,42,2,5522.45,1,0,1,0.152,WEB,1
TX0023944,11132,561.92,11,5,1,0.54,532,2077,1,1557.04,1,0,0,0.179,MOBILE,0
TX0023945,13238,1191.17,21,6,1,26.23,848,1180,3,849.21,0,1,0,0.42,POS,0
TX0023946,14704,8066.67,4,4,0,62.32,761,2113,3,803.63,0,0,0,0.062,MOBILE,1
TX0023947,10243,832.25,12,0,0,21.08,414,933,1,2100.18,1,1,0,0.141,WEB,0
TX0023948,11606,2652.5,22,2,0,4.73,67,201,1,2424.79,0,0,0,0.494,WEB,0
TX0023949,10401,136279.43,16,2,0,58.51,1093,769,6,2713.1,0,0,0,0.325,MOBILE,1
TX0023950,10519,3387.38,6,2,0,2.64,1085,1506,5,2043.97,0,0,0,0.527,WEB,0
TX0023951,14989,1928.25,19,1,0,37.55,246,2091,6,861.38,0,0,0,0.667,POS,0
TX0023952,11201,4347.05,4,0,0,31.66,886,1091,2,1906.72,0,0,0,0.382,MOBILE,0
TX0023953,10896,3913.9,5,6,1,49.69,18,150,3,1285.69,1,0,0,0.195,MOBILE,0
TX0023954,10369,928.23,23,5,1,46.24,1172,1795,2,4422.26,0,1,0,0.328,POS,1
TX0023955,14905,317.06,18,0,0,41.29,1416,1632,5,880.3,0,0,0,0.143,MOBILE,0
TX0023956,12343,3259.91,5,2,0,6.69,21,1659,3,1748.95,1,0,0,0.58,MOBILE,0
TX0023957,13956,3787.26,18,0,0,0.01,622,1060,8,2185.25,2,1,1,0.308,POS,1
TX0023958,11251,1336.8,4,0,0,29.39,1022,300,5,1186.8,1,0,0,0.07,POS,0
TX0023959,13204,9327.65,7,4,0,26.37,875,1433,7,2210.4,1,0,0,0.225,WEB,1
TX0023960,14430,7633.32,23,2,0,104.66,1062,1428,2,2505.24,1,0,0,0.305,POS,1
TX0023961,13355,3905.18,8,3,0,30.54,363,881,2,796.29,1,0,0,0.094,MOBILE,0
TX0023962,12585,1362.29,1,1,0,21.3,554,1871,3,4767.78,0,0,1,0.23,WEB,0
TX0023963,11052,222.43,23,5,1,1.66,412,999,0,790.86,0,0,0,0.11,MOBILE,0
TX0023964,11166,1512.0,0,2,0,17.52,1090,2094,3,1716.8,1,0,1,0.194,MOBILE,1
TX0023965,12984,286.96,23,0,0,34.61,74,320,2,3156.93,0,0,0,0.186,WEB,0
TX0023966,12256,170.45,10,6,1,19.39,1378,403,4,440.3,0,0,1,0.259,POS,0
TX0023967,10232,3438.19,6,2,0,8.03,1055,1545,3,2332.52,0,0,0,0.159,WEB,0
TX0023968,10979,5812.98,7,5,1,51.98,402,1067,6,2780.92,1,0,1,0.59,WEB,1
TX0023969,12160,255.94,3,4,0,32.87,111,290,2,654.71,1,0,0,0.085,MOBILE,0
TX0023970,10893,1392.7,20,1,0,16.15,507,1636,2,2476.15,2,0,0,0.095,POS,0
TX0023971,12769,1768.79,23,1,0,3.07,214,1937,5,1423.01,0,0,0,0.578,WEB,0
TX0023972,11503,1343.64,17,2,0,14.28,100,1193,4,671.39,0,1,1,0.277,POS,0
TX0023973,11457,453.52,5,6,1,6.09,603,1484,7,771.32,1,1,0,0.166,POS,0
TX0023974,10541,6812.94,12,3,0,11.76,1174,1659,3,2251.2,0,0,0,0.149,WEB,1
TX0023975,12516,466.22,16,5,1,68.05,1492,842,6,1524.88,1,0,0,0.17,POS,0
TX0023976,10943,256.3,0,1,0,19.1,1084,270,2,1251.84,0,0,0,0.098,POS,0
TX0023977,13152,455.36,15,0,0,17.19,557,815,2,648.0,2,1,0,0.294,POS,0
TX0023978,14690,2912.84,6,1,0,58.02,218,1366,1,1954.59,0,0,0,0.448,POS,0
TX0023979,14561,1377.93,17,1,0,67.0,1309,931,4,3270.04,1,0,0,0.501,MOBILE,0
TX0023980,13334,833.22,21,2,0,47.58,1219,228,2,1337.27,0,0,0,0.129,MOBILE,0
TX0023981,14037,3050.9,8,1,0,44.44,975,1717,5,2438.95,2,1,0,0.158,WEB,1
TX0023982,14605,2510.33,5,1,0,60.72,1177,1110,3,1041.37,1,0,0,0.434,MOBILE,0
TX0023983,13408,179.15,9,6,1,8.87,173,2056,1,1388.16,0,0,0,0.166,WEB,0
TX0023984,11284,3020.29,0,1,0,38.88,839,1401,3,3585.06,0,0,0,0.397,MOBILE,1
TX0023985,12504,5865.1,6,0,0,75.47,254,1865,3,1254.01,0,0,1,0.336,MOBILE,1
TX0023986,14285,1591.39,5,2,0,11.45,1391,722,5,2504.98,0,0,1,0.236,MOBILE,0
TX0023987,13339,1423.15,0,5,1,62.68,409,144,1,726.21,0,0,0,0.141,MOBILE,0
TX0023988,11811,11961.12,18,5,1,20.99,646,291,3,5134.28,1,0,0,0.374,MOBILE,1
TX0023989,10842,885.12,11,2,0,69.6,262,2282,6,510.74,1,0,0,0.722,WEB,0
TX0023990,10720,1525.2,20,4,0,34.22,640,708,6,890.41,0,0,0,0.187,POS,0
TX0023991,11885,2506.2,6,0,0,5.43,96,365,2,3810.38,0,0,0,0.154,MOBILE,1
TX0023992,14023,1889.34,6,0,0,1.15,721,2350,4,671.88,0,0,0,0.145,MOBILE,0
TX0023993,12762,1370.95,10,5,1,2.27,979,1194,7,2931.39,0,0,0,0.04,WEB,0
TX0023994,10298,1967.99,5,3,0,10.97,758,2330,3,1578.7,1,0,0,0.319,MOBILE,0
TX0023995,14592,8642.85,18,0,0,15.67,1108,1520,2,433.21,2,0,0,0.133,POS,0
TX0023996,12024,4036.77,20,1,0,30.9,364,482,1,4408.89,0,0,0,0.276,WEB,0
TX0023997,11952,1670.41,16,2,0,4.23,477,1772,1,1277.58,1,0,0,0.239,MOBILE,1
TX0023998,14096,758.7,4,0,0,79.59,1192,298,1,501.05,0,0,0,0.315,WEB,0
TX0023999,11884,866.57,18,2,0,74.6,171,1644,8,918.28,1,1,0,0.525,WEB,0
TX0024000,13085,4655.29,8,3,0,28.09,433,215,4,352.92,0,0,0,0.266,POS,0
TX0024001,14605,365.85,23,0,0,82.9,109,1750,4,960.16,0,1,0,0.223,POS,0
TX0024002,12590,19905.11,9,1,0,69.24,32,949,6,2923.42,0,0,0,0.302,POS,1
TX0024003,13070,1743.69,14,3,0,7.86,936,1373,3,1177.1,1,0,0,0.179,POS,0
TX0024004,11768,453.5,9,4,0,34.92,973,66,1,2020.12,0,0,0,0.472,WEB,0
TX0024005,14453,2159.25,21,4,0,16.31,1348,238,2,4580.45,1,0,0,0.061,MOBILE,0
TX0024006,10375,808.22,1,1,0,68.93,1344,1365,6,757.78,0,0,0,0.092,POS,0
TX0024007,11381,1183.88,23,0,0,11.86,512,978,3,3154.55,0,0,0,0.161,POS,0
TX0024008,14954,397.33,20,1,0,31.2,1320,1595,3,1615.0,0,0,1,0.211,MOBILE,0
TX0024009,12420,1417.91,0,3,0,17.74,1428,1630,2,1117.81,0,0,0,0.349,WEB,0
TX0024010,10873,215.49,5,4,0,11.43,117,1261,7,661.57,0,0,0,0.137,WEB,0
TX0024011,12068,987.99,7,6,1,10.47,1204,319,1,2522.48,1,0,0,0.363,WEB,0
TX0024012,11276,787.01,8,4,0,12.1,1203,1228,3,373.55,0,0,0,0.146,POS,0
TX0024013,12626,1089.23,14,5,1,2.92,53,2089,3,654.65,1,0,0,0.199,POS,0
TX0024014,11179,838.27,15,5,1,8.2,453,1006,4,1375.74,0,0,0,0.071,MOBILE,0
TX0024015,11996,1862.19,4,3,0,11.07,398,200,5,2105.2,0,0,0,0.138,MOBILE,0
TX0024016,14539,4374.5,19,1,0,28.1,257,68,4,542.22,0,0,0,0.373,WEB,1
TX0024017,10411,2581.57,0,1,0,4.45,1297,1613,3,940.42,0,0,0,0.178,POS,0
TX0024018,13818,6599.86,14,6,1,1.16,1226,1838,5,1574.42,0,0,0,0.078,WEB,1
TX0024019,10390,1093.36,17,1,0,49.06,841,327,4,2210.1,0,0,1,0.416,POS,0
TX0024020,12286,2490.54,8,2,0,59.74,184,1140,6,901.19,0,0,0,0.367,WEB,0
TX0024021,13341,2590.63,9,2,0,81.08,9,292,2,873.45,0,0,0,0.451,MOBILE,0
TX0024022,14777,5694.14,0,6,1,19.76,724,174,9,1288.28,0,0,0,0.428,POS,1
TX0024023,11250,867.05,3,0,0,57.93,873,225,2,604.1,0,0,0,0.17,POS,0
TX0024024,10263,3961.48,11,1,0,7.64,86,2246,3,2113.42,3,0,0,0.53,POS,1
TX0024025,13754,763.74,2,4,0,34.65,511,1727,6,723.34,0,0,0,0.271,MOBILE,0
TX0024026,14468,1018.03,13,6,1,21.95,879,478,6,2466.04,0,0,0,0.368,POS,1
TX0024027,12825,1257.51,21,4,0,79.35,446,1084,6,3338.96,0,0,1,0.068,POS,1
TX0024028,10302,2831.93,8,6,1,3.4,148,864,4,2371.99,2,0,0,0.549,WEB,0
TX0024029,12503,607.0,16,3,0,10.37,21,1119,3,2390.36,0,0,0,0.346,WEB,0
TX0024030,11955,697.77,15,2,0,19.93,62,2160,2,1891.11,1,0,1,0.674,WEB,0
TX0024031,12257,944.33,17,1,0,49.29,309,410,3,2197.11,0,0,0,0.382,MOBILE,0
TX0024032,10270,1889.34,18,1,0,20.7,1172,890,3,1339.24,0,0,0,0.381,MOBILE,0
TX0024033,11586,705.77,16,5,1,67.53,504,1148,2,4569.61,0,0,0,0.109,WEB,0
TX0024034,14994,2343.76,0,4,0,12.45,1254,2493,1,1573.59,0,0,0,0.503,WEB,0
TX0024035,10228,1258.54,19,5,1,17.92,1186,1004,5,983.81,1,0,0,0.262,POS,0
TX0024036,14571,3475.34,19,0,0,39.6,943,1440,6,3658.91,0,0,0,0.115,MOBILE,1
TX0024037,12587,1916.94,9,1,0,27.03,1081,2375,5,4983.63,0,0,0,0.135,POS,0
TX0024038,12923,10380.42,14,2,0,58.3,575,1175,3,909.75,0,0,0,0.324,WEB,1
TX0024039,14667,2031.82,19,5,1,15.51,1042,1218,5,4528.1,0,0,0,0.468,WEB,0
TX0024040,11089,532.27,7,6,1,43.82,1442,800,3,1348.88,1,0,0,0.143,POS,0
TX0024041,14922,1455.02,4,4,0,58.91,612,1289,3,926.49,0,0,0,0.326,WEB,0
TX0024042,11383,1838.46,16,5,1,71.57,785,1355,4,1251.01,2,0,0,0.227,POS,0
TX0024043,11745,725.5,7,5,1,12.79,2,486,7,4953.63,0,0,0,0.201,MOBILE,0
TX0024044,12247,8206.16,16,5,1,3.79,599,668,6,1316.04,1,0,0,0.075,WEB,1
TX0024045,13007,1320.29,9,2,0,6.23,1353,93,3,854.18,0,0,1,0.065,WEB,0
TX0024046,11613,944.71,18,6,1,47.97,1207,269,2,862.06,0,0,0,0.169,MOBILE,0
TX0024047,13965,2158.31,4,6,1,25.27,245,52,0,1263.71,1,0,1,0.252,MOBILE,0
TX0024048,10106,727.3,9,4,0,17.63,982,264,3,531.26,0,0,0,0.077,MOBILE,0
TX0024049,13333,4730.99,13,1,0,15.81,1302,2491,7,2706.24,0,0,0,0.581,POS,0
TX0024050,13281,3869.55,13,5,1,37.89,1362,1636,5,2526.77,1,0,0,0.065,MOBILE,0
TX0024051,12672,2051.17,20,3,0,11.93,416,1132,3,1260.95,0,1,0,0.314,POS,1
TX0024052,13067,3252.23,11,5,1,45.75,1256,520,5,481.6,0,1,0,0.249,POS,0
TX0024053,13738,1092.11,23,0,0,29.54,1116,366,2,1757.54,1,0,0,0.528,POS,0
TX0024054,14521,400.54,8,2,0,54.62,1180,580,5,997.81,1,0,0,0.128,MOBILE,0
TX0024055,11091,1299.76,19,3,0,5.44,960,1044,1,2074.61,0,0,0,0.226,WEB,0
TX0024056,12384,1090.1,3,0,0,19.81,1012,1102,2,406.76,0,0,0,0.105,POS,0
TX0024057,12810,234.86,11,3,0,56.37,1381,2392,2,969.01,0,0,0,0.098,MOBILE,1
TX0024058,11723,624.96,22,4,0,22.32,1282,956,2,355.77,0,0,1,0.392,POS,0
TX0024059,14869,525.93,22,4,0,60.57,1134,911,4,580.42,1,0,0,0.28,WEB,0
TX0024060,12557,627.5,3,5,1,8.95,1257,1184,3,1919.81,0,0,0,0.083,WEB,0
TX0024061,12963,6828.44,7,2,0,45.41,416,2208,2,2978.52,0,0,0,0.316,WEB,0
TX0024062,10973,3003.34,15,1,0,46.48,702,1873,1,3478.23,0,0,0,0.045,POS,0
TX0024063,12078,4724.49,1,1,0,11.79,709,2336,5,3524.8,0,0,0,0.14,WEB,0
TX0024064,13127,2996.29,9,1,0,19.18,696,1700,1,865.34,0,0,0,0.174,WEB,0
TX0024065,12141,5316.4,22,2,0,29.33,493,176,5,2625.57,1,0,0,0.094,POS,0
TX0024066,13850,1849.13,19,6,1,44.69,994,318,3,7538.71,0,0,0,0.21,MOBILE,0
TX0024067,10683,8194.46,11,5,1,21.74,408,270,1,5217.56,0,0,0,0.099,POS,0
TX0024068,10767,525.39,11,0,0,59.14,419,1565,3,1223.7,1,0,0,0.057,MOBILE,0
TX0024069,11694,1682.11,8,4,0,11.76,342,2191,6,1997.82,1,0,0,0.325,MOBILE,0
TX0024070,11591,645.91,4,3,0,54.74,1370,1330,2,692.54,0,0,0,0.275,MOBILE,0
TX0024071,14077,6230.7,16,1,0,1.44,551,928,2,1768.28,0,1,0,0.214,MOBILE,0
TX0024072,14339,2738.96,3,5,1,0.61,965,2404,2,2118.55,0,0,0,0.073,POS,0
TX0024073,12359,5897.22,17,0,0,5.62,1335,2422,1,1804.67,0,0,1,0.56,POS,1
TX0024074,12527,442.34,9,0,0,17.76,192,201,2,2516.18,0,1,0,0.17,MOBILE,0
TX0024075,11471,985.46,19,4,0,7.37,15,2003,1,3356.93,0,1,0,0.07,WEB,0
TX0024076,12659,302.35,12,3,0,34.37,1331,2117,2,2596.88,0,0,0,0.352,MOBILE,0
TX0024077,13532,2583.29,23,4,0,90.01,1197,2382,2,3948.36,1,0,0,0.487,POS,0
TX0024078,13612,1173.1,15,4,0,76.58,475,656,2,1468.07,1,0,0,0.117,POS,0
TX0024079,14844,3831.95,22,6,1,15.56,945,852,4,1330.03,3,0,0,0.185,WEB,1
TX0024080,12889,1857.89,20,0,0,19.73,1216,834,2,1056.46,0,0,0,0.286,WEB,1
TX0024081,11701,213.87,17,5,1,2.88,344,349,2,924.31,3,0,1,0.356,POS,0
TX0024082,10347,342.12,8,2,0,12.49,286,1022,5,955.83,0,0,1,0.482,POS,0
TX0024083,13439,1954.63,1,1,0,31.94,940,2107,1,885.54,0,0,0,0.393,POS,0
TX0024084,14019,2867.7,18,3,0,24.68,1344,2468,2,3395.9,0,0,0,0.398,POS,0
TX0024085,12762,196.22,14,3,0,52.39,1160,1139,1,720.71,0,0,0,0.171,WEB,0
TX0024086,14614,1655.84,5,3,0,0.14,85,2458,2,3152.81,1,1,0,0.315,POS,0
TX0024087,11584,650.76,1,1,0,18.46,951,802,5,1208.77,0,0,0,0.131,WEB,0
TX0024088,10266,593.08,21,0,0,68.52,329,1368,4,969.27,0,0,0,0.305,WEB,0
TX0024089,13165,934.98,13,4,0,23.6,1093,1859,4,1857.92,0,0,0,0.401,WEB,0
TX0024090,10606,2036.65,2,6,1,55.04,525,1282,3,3457.11,1,0,0,0.319,POS,0
TX0024091,10420,888.02,20,6,1,26.27,583,2097,4,1418.74,1,0,0,0.404,POS,0
TX0024092,13509,247.0,19,6,1,62.5,1372,790,5,4732.93,1,1,0,0.17,WEB,0
TX0024093,12171,2020.65,10,1,0,62.93,705,1242,5,1066.62,0,0,0,0.302,MOBILE,1
TX0024094,13022,1267.55,6,5,1,17.22,1049,1087,4,2586.48,1,0,0,0.13,MOBILE,0
TX0024095,13738,704.34,5,4,0,78.06,1277,684,0,4387.21,0,0,0,0.31,WEB,1
TX0024096,11912,1323.08,15,3,0,43.36,269,2319,1,1354.03,0,0,0,0.5,POS,0
TX0024097,13055,1271.16,5,2,0,34.81,1290,1692,6,2241.98,0,0,0,0.663,WEB,0
TX0024098,12696,1880.99,13,5,1,22.63,1476,673,3,2126.87,0,0,0,0.036,WEB,0
TX0024099,12900,1404.8,0,0,0,81.71,1203,48,6,3752.05,0,0,0,0.408,WEB,0
TX0024100,13516,2123.78,13,5,1,43.55,412,981,2,572.36,1,0,0,0.27,MOBILE,0
TX0024101,11901,1714.6,9,6,1,9.78,17,925,4,1615.07,1,1,0,0.441,WEB,0
TX0024102,12522,4085.65,23,6,1,63.23,892,1762,1,2027.65,0,0,0,0.273,MOBILE,1
TX0024103,12955,8780.43,16,6,1,22.74,817,821,4,1452.05,0,0,0,0.471,POS,0
TX0024104,10700,1772.96,14,5,1,23.51,86,1526,1,1204.43,1,0,0,0.813,MOBILE,0
TX0024105,11057,966.74,10,5,1,10.52,216,1050,4,3435.16,0,0,0,0.06,WEB,0
TX0024106,10447,427.82,5,0,0,70.37,1259,141,4,2577.53,0,0,0,0.205,WEB,0
TX0024107,10990,3435.41,17,2,0,19.4,125,1824,3,2260.23,1,0,0,0.446,WEB,0
TX0024108,12194,730.0,9,0,0,28.75,1277,1262,3,10227.55,0,0,0,0.431,POS,0
TX0024109,14688,18827.78,3,2,0,54.66,354,1971,3,718.1,0,0,0,0.518,MOBILE,1
TX0024110,14614,28990.26,2,3,0,28.08,727,439,4,4010.26,2,0,0,0.216,MOBILE,1
TX0024111,13814,1454.64,13,6,1,39.4,1050,693,4,681.41,0,0,0,0.227,POS,0
TX0024112,12788,340.54,8,4,0,17.45,678,2266,0,1838.19,0,0,0,0.163,MOBILE,0
TX0024113,11012,3461.05,1,5,1,1.27,1154,1869,1,1739.87,0,0,1,0.16,WEB,1
TX0024114,11791,14681.32,7,5,1,58.85,1213,2320,1,3933.5,0,0,0,0.52,MOBILE,1
TX0024115,13831,484.57,23,5,1,33.92,1119,1410,1,672.93,0,0,0,0.344,POS,0
TX0024116,14543,12011.19,15,0,0,5.6,223,1599,3,2128.41,1,0,0,0.151,POS,1
TX0024117,14812,283.31,2,6,1,4.68,1326,1441,1,1879.97,0,0,0,0.547,WEB,0
TX0024118,11943,420.46,21,3,0,67.04,1155,2436,4,1592.64,0,0,0,0.065,WEB,0
TX0024119,12433,2451.62,23,1,0,16.9,1269,2125,5,508.55,0,0,0,0.381,MOBILE,0
TX0024120,12545,4975.35,6,2,0,26.51,1311,1200,2,2549.49,0,0,0,0.041,MOBILE,1
TX0024121,10281,1684.3,11,3,0,86.29,931,1676,1,1910.64,1,0,0,0.289,WEB,0
TX0024122,10582,2821.32,20,4,0,23.92,944,2257,3,2824.87,0,0,0,0.503,WEB,0
TX0024123,10226,5431.41,11,2,0,9.89,1211,897,5,1727.79,0,0,0,0.146,POS,1
TX0024124,13687,6098.07,21,3,0,62.37,385,346,2,1503.57,0,0,0,0.251,POS,1
TX0024125,11121,966.08,13,2,0,20.46,436,1633,1,1176.4,0,1,0,0.229,WEB,0
TX0024126,13501,759.06,15,5,1,0.01,427,1990,3,6392.55,0,0,0,0.279,POS,0
TX0024127,11876,5162.2,19,0,0,13.4,921,1151,5,3394.97,0,1,0,0.203,POS,1
TX0024128,13971,2834.88,16,4,0,7.98,720,977,1,1908.75,0,0,0,0.39,WEB,0
TX0024129,10577,3243.07,0,3,0,51.21,1017,2121,4,2300.4,0,1,0,0.169,WEB,1
TX0024130,11625,929.23,19,3,0,1.55,1204,843,2,901.77,1,0,0,0.074,POS,0
TX0024131,11024,3407.04,1,2,0,23.87,240,2240,6,2534.59,0,0,0,0.166,WEB,0
TX0024132,12180,602.48,8,1,0,11.41,268,581,5,1547.12,2,0,0,0.461,MOBILE,0
TX0024133,12809,2304.88,0,1,0,67.85,881,650,3,2022.39,0,0,0,0.108,MOBILE,0
TX0024134,10841,2012.86,23,4,0,30.22,28,1299,6,681.3,0,0,0,0.354,POS,0
TX0024135,13334,2026.81,14,1,0,16.32,1163,1285,6,2802.96,0,0,0,0.084,POS,0
TX0024136,14822,3931.36,9,1,0,5.09,1461,337,2,403.03,0,0,0,0.026,POS,0
TX0024137,10216,648.94,20,3,0,29.64,1139,1825,5,881.38,0,0,0,0.185,MOBILE,0
TX0024138,10430,3542.08,2,4,0,36.42,613,134,2,1278.88,1,0,0,0.262,MOBILE,0
TX0024139,14761,1837.56,5,2,0,41.85,1098,202,2,2229.15,0,0,0,0.468,POS,0
TX0024140,13245,815.65,17,1,0,40.6,1092,1992,5,1137.66,0,0,0,0.311,MOBILE,0
TX0024141,14598,479.97,22,5,1,42.09,1389,2285,3,762.69,1,0,0,0.033,MOBILE,0
TX0024142,13526,11899.09,8,1,0,34.06,900,259,2,868.94,0,0,0,0.368,POS,1
TX0024143,13586,1679.23,16,6,1,27.01,320,1271,1,2378.85,0,0,1,0.488,POS,0
TX0024144,10788,1262.15,0,3,0,66.22,1143,366,3,1905.82,0,1,0,0.158,MOBILE,0
TX0024145,12559,573.56,5,5,1,6.1,913,1434,3,807.52,0,1,0,0.09,WEB,0
TX0024146,11826,5346.49,4,3,0,55.72,127,1264,1,2274.6,1,0,0,0.453,POS,0
TX0024147,14168,4947.44,11,1,0,12.44,1181,1957,4,12165.48,0,0,0,0.332,POS,0
TX0024148,10215,4080.77,8,6,1,13.65,1160,1240,2,519.08,0,0,0,0.361,MOBILE,1
TX0024149,10090,1693.43,2,2,0,24.29,1392,2157,4,1004.19,0,0,0,0.262,MOBILE,0
TX0024150,12783,3815.4,5,4,0,1.3,1317,777,3,2431.89,1,0,1,0.317,WEB,1
TX0024151,14852,789.75,2,5,1,62.92,279,1982,2,809.6,0,0,0,0.401,POS,0
TX0024152,14974,2237.59,3,2,0,4.31,95,855,0,669.86,0,0,0,0.037,WEB,0
TX0024153,12967,1704.83,15,5,1,84.34,1361,1456,4,3522.08,2,0,0,0.292,MOBILE,0
TX0024154,12149,2350.98,3,5,1,12.26,731,689,0,463.93,0,0,0,0.369,MOBILE,0
TX0024155,11364,293.65,1,1,0,65.22,1472,2184,3,1886.02,0,0,0,0.397,POS,0
TX0024156,14950,11675.29,15,0,0,18.36,1270,1294,4,1308.63,0,1,0,0.241,WEB,1
TX0024157,10916,9082.21,17,0,0,62.98,722,1560,2,1503.63,1,0,1,0.148,WEB,1
TX0024158,10631,569.93,3,0,0,7.42,917,420,5,2058.22,0,1,0,0.191,WEB,0
TX0024159,12541,3206.4,8,3,0,7.27,317,520,7,1508.26,0,0,0,0.431,POS,0
TX0024160,11962,406.9,18,1,0,6.14,328,2467,1,2040.54,0,0,0,0.125,WEB,0
TX0024161,12479,1957.47,3,2,0,25.93,520,2094,4,2373.9,1,0,0,0.299,POS,0
TX0024162,14509,200.3,20,3,0,16.55,291,596,1,911.78,0,0,0,0.307,MOBILE,0
TX0024163,11349,1343.96,14,2,0,39.34,1,796,2,1739.52,0,0,0,0.21,POS,0
TX0024164,14383,1105.2,17,4,0,109.95,412,2113,3,1942.16,0,0,1,0.417,MOBILE,1
TX0024165,11058,5723.2,20,2,0,25.15,146,811,5,3485.88,0,0,0,0.594,MOBILE,0
TX0024166,11617,9547.35,5,5,1,5.77,877,2366,1,753.0,0,0,0,0.222,POS,1
TX0024167,10022,9764.71,5,1,0,68.51,728,784,1,2317.68,0,0,0,0.095,POS,1
TX0024168,13393,5731.89,13,4,0,87.29,1106,759,3,1592.22,0,0,1,0.229,MOBILE,1
TX0024169,14292,1954.64,18,2,0,55.29,1429,1716,2,1450.72,0,0,0,0.547,POS,0
TX0024170,14430,2654.04,1,0,0,2.01,886,420,3,1155.09,0,0,0,0.133,WEB,0
TX0024171,10837,2641.18,14,1,0,28.86,57,1408,3,636.52,0,0,0,0.56,WEB,0
TX0024172,13834,552.93,22,5,1,1.47,768,1785,4,1939.1,1,0,0,0.242,MOBILE,0
TX0024173,10706,5661.63,14,6,1,23.17,681,723,2,10999.8,0,0,0,0.607,MOBILE,0
TX0024174,13142,3588.89,0,0,0,4.1,561,1634,0,1031.84,1,0,0,0.305,POS,0
TX0024175,13511,3759.51,3,1,0,48.04,513,975,2,1201.95,0,0,0,0.188,WEB,0
TX0024176,10762,183.84,5,4,0,30.78,119,426,2,1032.46,2,0,0,0.493,WEB,0
TX0024177,10552,2830.73,9,5,1,10.39,474,186,2,2928.23,0,0,0,0.425,MOBILE,0
TX0024178,10365,4920.59,1,3,0,40.81,1305,2075,0,3228.83,0,0,0,0.347,WEB,1
TX0024179,13541,1772.77,19,0,0,6.72,481,451,2,2550.96,1,0,0,0.191,MOBILE,0
TX0024180,13073,1090.95,23,3,0,61.52,248,2244,2,1441.22,1,0,0,0.298,MOBILE,0
TX0024181,10596,460.88,9,3,0,18.72,9,1443,2,1937.99,0,0,0,0.265,MOBILE,0
TX0024182,12501,428.97,0,5,1,5.4,807,267,3,1459.2,0,0,1,0.296,WEB,0
TX0024183,13979,2100.38,15,5,1,45.79,819,867,2,830.31,2,0,0,0.222,POS,0
TX0024184,11190,1423.38,0,0,0,43.17,1360,2184,1,3592.9,1,0,0,0.171,WEB,0
TX0024185,13028,1403.56,8,6,1,5.59,172,1735,2,725.61,1,0,0,0.246,MOBILE,0
TX0024186,11463,8303.78,2,2,0,12.61,161,1079,1,715.9,0,0,0,0.175,POS,1
